gain,noise_uV,amplification
0.771836072309171,7.13991251308259,50
0.780202796897684,7.33490524867069,50
0.770568306426296,7.49413130389938,50
0.783572192685309,6.9118112513323,50
0.776496450255336,8.51565933135732,50
0.749995020799777,7.05781473123513,50
0.789302068572899,8.03814314922602,50
0.807770926677956,7.10609949669379,50
0.767924822242808,7.87468324812659,50
0.780813026990297,7.23566250170633,50
0.783748792231726,11.0474509114189,50
0.773753572979634,6.73134870644652,50
0.757692792897388,7.87186208677555,50
0.758125570692872,7.80827879194957,50
0.773607072132821,10.3299141365872,50
0.754458560079742,9.11698560451473,50
0.773383283952096,7.81303634398153,50
0.765655805438245,7.38323069978859,50
0.754612945598045,8.7807518527211,50
0.777250923020625,7.01307162940834,50
0.758915519576889,7.20328063330927,50
0.776384403682136,8.40796147272406,50
0.766401168660005,10.3802992284542,50
0.760770766207,9.72202176742294,50
0.779941833144901,8.09521268868276,50
0.750032823606588,7.03482025878459,50
0.764743250653317,6.4100599736285,50
0.769418026449772,7.74530199322302,50
0.757568215697412,6.86416134414939,50
0.767898474652805,6.71092815601945,50
0.773384861226805,7.7584414147517,50
0.76780449355603,7.31330553573784,50
0.760918657490034,8.38637465014569,50
0.798248839164256,7.54329187235541,50
0.775278016861117,6.84000583302493,50
0.767500172881855,9.2720965703207,50
0.763356539546866,9.28598548808043,50
0.770555202743794,8.32010123750218,50
0.785927451665178,7.72886966730937,50
0.756599065260819,8.7035935394327,50
0.758430668845265,7.49420980211843,50
0.775603049991974,8.5979140632625,50
0.749708595943093,8.21751559036512,50
0.778857603728324,7.39843605108723,50
0.750376301372762,6.88077724867498,50
0.783728504903048,12.6705618780663,50
0.771655334042178,7.84384605506089,50
0.78307975808789,8.00597634421069,50
0.786714375382879,7.33906727084588,50
0.788015572477122,7.38491265301707,50
0.741375392928758,7.55695307564912,50
0.776956797710206,9.25350648884544,50
0.782781315403909,8.12563985342508,50
0.784132578611781,7.37974839129362,50
0.776275720245381,8.07452343457856,50
0.791464862846959,10.5643740087785,50
0.754872146559575,7.24116556481483,50
0.791034395742907,7.97882222266441,50
0.759796871514606,7.80495360106107,50
0.787080519889654,8.58705456827832,50
0.775192953853244,7.56947408063942,50
0.789130932915024,7.70784396326607,50
0.786389796986128,6.84389097310552,50
0.786680483360605,7.96069294476023,50
0.779343091951641,7.22602375744803,50
0.777642699288012,7.15979487256249,50
0.770377297144928,7.64610550171478,50
0.796116009439586,7.2035963137655,50
0.78089200761758,7.26005626120818,50
0.776409242003867,7.86405700564568,50
0.763030982498758,7.88867267323489,50
0.777737244815367,13.467246356428,50
0.752886871258376,8.43812569655366,50
0.785206687273209,8.93395420189305,50
0.746935479693589,9.4805122728186,50
0.766859785352245,8.17568764836825,50
0.762282646983709,8.41556760530126,50
0.778371923299522,7.3670417975602,50
0.772419692244615,7.34181389147419,50
0.764952307217047,7.81394832131268,50
0.756776706949807,7.66912363508706,50
0.740517998602052,8.57935186051947,50
0.764063012579116,8.00486763476619,50
0.779123539630397,8.25954393895419,50
0.76253016170277,7.82445768717648,50
0.780897595712451,7.249093586518,50
0.771746327966978,9.12491809489782,50
0.755859820230374,7.94410828437144,50
0.767426316079047,11.0296975953405,50
0.779792077126477,7.61344395710565,50
0.765721740536179,7.57623969456164,50
0.766062891713677,9.51871037272944,50
0.758370659164865,7.78754344461511,50
0.75737237052558,7.34062161069157,50
0.775235161812188,8.11199169668056,50
0.773644610046391,7.95713512541949,50
0.762320993236806,7.13275679638961,50
0.77542105322876,8.84529621281318,50
0.775697768593901,7.49753825550248,50
0.793407553053414,6.64880248636596,50
0.759379223729779,7.09527138932164,50
0.764906977636764,7.20636315834712,50
0.775956492466948,7.55209803694661,50
0.775068265640176,8.82662795934583,50
0.779116293331715,7.58244088106384,50
0.751458294400682,8.72118345467329,50
0.762511570979685,8.59407620238363,50
0.750592402125895,7.82991564478731,50
0.780732866379181,7.47738750052508,50
0.757570075696468,7.40898588995417,50
0.763057961037489,8.89050432996582,50
0.776822075381143,7.79512915691122,50
0.778689112883439,7.83000355530948,50
0.775198911677297,7.2120013141865,50
0.767711894621536,8.61790495206866,50
0.776920340717248,7.48491269997278,50
0.745444998100364,8.83198830368224,50
0.773663370520463,8.91599999347841,50
0.759188776747291,8.61033671354672,50
0.786545468181764,9.06731409329353,50
0.77238212598702,8.48411355052032,50
0.785158395547041,9.61602806060942,50
0.768427317882608,8.27249397089742,50
0.756513351622884,8.49555581640704,50
0.793391072255213,7.93584820561664,50
0.745251074543373,10.6555091605448,50
0.787948586034233,6.69935516303329,50
0.788105279107716,8.35036250068296,50
0.78089344209602,8.21395325854249,50
0.772798827312589,8.12739786283843,50
0.76607104767562,7.88796486546784,50
0.781997097850331,7.30641841616462,50
0.771453659055007,8.01704491256998,50
0.747421141330118,7.25505124683802,50
0.771954318894357,8.909514724715,50
0.768902456202662,7.34911852960364,50
0.773168663032895,7.75962516157144,50
0.772335555771023,7.61239481313875,50
0.773080148424904,7.4300862683725,50
0.77817360403363,11.0848554688905,50
0.763433491002416,8.58095961885785,50
0.768937967217321,8.41380166065467,50
0.754350579632003,8.95768154533192,50
0.783824912982778,7.05074275628872,50
0.771727065186767,7.16132023153743,50
0.77383493035877,7.77451172696768,50
0.751379476792696,7.72484686183196,50
0.761371414091009,8.25799732736521,50
0.791229997563302,7.48204277006513,50
0.767875484480361,7.12404920853957,50
0.787786616675482,7.77400843932066,50
0.782818192261402,10.878897725713,50
0.746844657805905,7.18345496033563,50
0.790861944238606,8.65064906723238,50
0.751255626942929,8.54729200020458,50
0.763604317777171,7.86763637839764,50
0.756861642942198,7.88193212500397,50
0.783684236482728,7.6343250136289,50
0.764997421019377,8.11817638142582,50
0.789532758251254,7.66516506986081,50
0.744904275672684,8.44364902578153,50
0.785267635555135,8.17279858947224,50
0.752129833805811,8.19660606895877,50
0.757118144829189,8.40087076763868,50
0.743669409600239,8.10283063360295,50
0.784987830865684,7.63993017358386,50
0.772746260926494,8.29367808242976,50
0.766905569596233,7.99203759637137,50
0.78694800479494,7.65688230686625,50
0.784033788519629,7.52511481434069,50
0.772073218220402,7.50424500732123,50
0.755624753136458,7.86213166098818,50
0.770963934173342,8.54212320905578,50
0.78453240776926,7.35127184064249,50
0.748465168182724,9.6471462788891,50
0.761112102015263,8.49235803770847,50
0.77245979606314,7.51307675872645,50
0.780974086019006,7.98891363748066,50
0.753084698931493,7.64233459851644,50
0.76794150400194,7.29434801011698,50
0.748818312897917,8.30715093957987,50
0.77001011186206,7.86209794575832,50
0.779250238173444,7.87263922789141,50
0.791402716610487,6.83341014542327,50
0.767815839452517,7.56154096139261,50
0.7590833677977,7.58671170026212,50
0.771792993292899,7.49878732242389,50
0.771845584936355,7.2948798278681,50
0.780848181867914,7.96728544458471,50
0.771211342953545,8.69419995186382,50
0.772341856972386,8.62445199797772,50
0.294645528532715,22.329121477617,50
0.769830470561684,7.75882784484177,50
0.751557893609065,7.1639012265108,50
0.76321424621471,7.71521944671492,50
0.782292208630453,7.21081933369522,50
0.785706239256579,7.67329069601281,50
0.777331292891995,7.06777352883315,50
0.779133052181173,7.0588352008288,50
0.761500754425562,9.17220862368072,50
0.774593577105035,7.83366442383262,50
0.771032471048843,7.18085779457166,50
0.762274475146288,8.02406137220349,50
0.761132071997143,8.11183481068502,50
0.782077993937496,7.43076604384867,50
0.781632763578313,7.13610264487301,50
0.76728659252209,8.2288574384111,50
0.77602067625026,8.19549074930666,50
0.776193016052241,7.32970926516989,50
0.763999637284893,7.62611392137121,50
0.757871493369173,8.29358075827525,50
0.765769960000704,8.22146493333107,50
0.757502384598398,7.80415513653047,50
0.771468642483653,8.36579128233594,50
0.746232935395134,9.20031564124448,50
0.760418792962304,7.51173824754186,50
0.799588863136159,8.04652511283981,50
0.783015980992616,8.93243617581865,50
0.770055797508699,7.35441750944088,50
0.781709372828527,8.54439545293963,50
0.803070668776948,7.72074550852748,50
0.77960049558301,8.04123432782474,50
0.774710134798901,8.39075682259492,50
0.783897796971623,7.84701960314314,50
0.775518786552254,8.52621708675946,50
0.760781464013895,6.89782818654695,50
0.776248456296938,7.37427446223896,50
0.76229325233242,8.54616572841236,50
0.782360800844953,8.75551483493668,50
0.764747669652351,8.39202925122038,50
0.780875193604969,7.45789891106863,50
