gain,noise_uV,amplification
0.0622611674564127,64.7037314381082,50
0.0579273376445779,91.8216604599454,50
0.0356794996952109,118.805773971442,50
0.0351693017409471,185.248283410759,50
0.0344474458066224,144.615282042014,50
0.0304090765051859,162.30587293255,50
0.0329383476099744,121.028956982933,50
0.0321035750210013,135.884769682304,50
0.0318100820328375,153.133673238431,50
0.0322256128047639,206.916757685497,50
0.0328568631702924,140.326080412385,50
0.0312418961600406,160.233818458717,50
0.0341636275020991,129.159026769845,50
0.0310901598357778,136.394514560787,50
0.0297564209562816,158.65170110163,50
0.029871069380533,138.480435094411,50
0.0335625442446367,130.414584658498,50
0.0316673814646867,123.753313581727,50
0.033533789591426,176.623867066492,50
0.0309602800386735,172.164847915933,50
0.0330802035106366,144.109003356728,50
0.0291075640328439,145.332328989159,50
0.0335700033839061,134.249464429203,50
0.032352591000738,134.948470318159,50
0.0317569731770655,147.264869420442,50
0.0292063668040682,153.079333661757,50
0.0318262796097444,113.492018001049,50
0.0283347703303609,164.636543907025,50
0.0306286700311303,195.826249342667,50
0.0286196027229613,135.840197131397,50
0.0319618436262665,131.30453704005,50
0.0290903416537854,153.687236387084,50
0.0313300606692899,145.519698372396,50
0.0292193236154571,145.095004269467,50
0.0294264034158049,126.908722532578,50
0.0293620600327349,153.477676813183,50
0.0313386111485131,167.858963727665,50
0.0294685285115691,120.122995847523,50
0.0322221415203384,121.566757868393,50
0.0286000804133203,164.350192868237,50
0.0303267072783365,146.280648527518,50
0.0300482755950758,141.875346982227,50
0.0310130526532843,161.235894903634,50
0.0290247348889794,135.762655916555,50
0.0313254168076488,145.067770040775,50
0.0288253322709106,129.626880741929,50
0.0318153840902868,173.690158201944,50
0.0298340586666885,149.442281602509,50
0.0364823648762993,114.755312782586,50
0.0358410194931913,111.314968634587,50
0.051748146682357,78.1638926367322,50
0.0494557492262835,81.9104886349736,50
0.0398294012952451,156.853335439411,50
0.0195578597858426,268.356901800059,50
0.0320886773165845,151.989430606548,50
0.00744389143207692,571.486850025457,50
0.033313385961382,203.117957920803,50
0.00461411384678085,1223.99855170167,50
0.0369608482507729,144.640947285629,50
0.00492546461284934,1070.28748153386,50
0.0377718158867696,165.282477923721,50
0.005477271868709,1082.31859227501,50
0.0390152058523385,154.185052774973,50
0.00474852604003071,1295.61713639205,50
0.03963299043527,127.415710118719,50
0.00460970508389691,855.976074800397,50
0.0412882061923194,155.908728627717,50
0.00662898519047967,659.864483646557,50
0.0399210780122909,127.379770961623,50
0.00552846142405276,832.398514407871,50
0.0401986301716063,148.429128318026,50
0.00743204362414745,720.873678805099,50
0.0375225019126153,126.914696879078,50
0.00532481941558844,742.311560566325,50
0.0359114048078547,155.880961174641,50
0.00394313925632816,998.532536048595,50
0.0325454844209348,160.234640015816,50
0.00535257670043402,1450.38092667856,50
0.0281354175490687,163.862341713682,50
0.00398465111242816,1201.72127218095,50
0.0263089766346116,185.469555708667,50
0.00611277470294789,901.705568766694,50
0.0275601182639873,171.259299216259,50
0.00810148451428786,744.566911570631,50
0.0253617841558502,181.016912250189,50
0.00573928899244364,803.528363806905,50
0.0242764049420679,221.655867307049,50
0.00552935371048514,706.408450631971,50
0.0229101286525287,204.688243570376,50
0.00407292191575311,1218.33535894464,50
0.0212213742103578,244.311898290006,50
0.00502383628873423,897.610913618193,50
0.0201735883985971,255.115998016395,50
0.00939111815334839,535.378592292705,50
0.0177518739358556,262.820969903309,50
0.00386415142907764,964.512268062574,50
0.0164448391791495,268.332663243236,50
0.00518810355014757,730.154738309912,50
0.016311266308351,313.017353570815,50
0.00408712785226713,930.676626476958,50
0.0169210289100696,250.542923234853,50
0.00509534747313867,813.031392880459,50
0.0166500631657973,340.950062912408,50
0.00486254316188999,1071.92544152254,50
0.0170546371196293,383.306096268846,50
0.00546528877916272,956.557008324626,50
0.0168808216938579,374.514878829118,50
0.00426025735349812,975.780918706119,50
0.0162439443751899,303.737376143357,50
0.00537741119392348,944.050876836429,50
0.0165750378534063,388.946569157461,50
0.00731255032773705,525.082754258226,50
0.0230422691306626,189.182933028242,50
0.0143761245694349,282.680606418319,50
0.00443557057107305,805.197439896943,50
0.0081645142511595,639.708741592699,50
0.00482984375858428,746.87430780249,50
0.0054494848170925,753.8650180071,50
0.0130567101110256,288.841998633767,50
0.00345210584154248,1394.48259365933,50
0.00688767460965518,708.699867292144,50
0.0032449754169221,1324.55813479924,50
0.00251610149779181,1717.68221894479,50
0.00331839463631696,1584.30759419156,50
0.0025307889660532,1439.48622740864,50
0.00418791009105046,1144.43390895553,50
0.00227517912420649,3952.25598943922,50
0.00344525528645689,1256.80317390081,50
0.00268795391295066,1567.15388253743,50
0.00342989076671729,1290.05548795655,50
0.0042369561470193,815.825378450783,50
0.0042672296811983,1528.89477058131,50
0.0268989936149599,191.988206703463,50
0.00339275761190712,1269.46950555873,50
0.00999844769862864,403.766326911153,50
0.00409394152676963,1150.71962918811,50
0.00615903422990539,559.629336898714,50
