gain,noise_uV,amplification
0.513874556778342,9.90316287273502,50
0.488540919495028,11.6400882164416,50
0.504270530612914,7.98535816006107,50
0.50477069152239,10.4592119792289,50
0.531188521700364,7.43875119977816,50
0.51335560130224,8.09969281221825,50
0.512255414021226,7.64534086429664,50
0.509977072630738,8.3183502711861,50
0.51126049979414,10.2846405343513,50
0.502853025287142,9.72245133312985,50
0.506832395078786,15.1243387037017,50
0.498429331563864,9.20907134996649,50
0.523065048584227,9.9085686795303,50
0.505360730520874,9.09904806457348,50
0.509441041838582,10.598586653719,50
0.506333606181675,8.15627140353268,50
0.511188533561212,8.17196658607789,50
0.494621561025497,8.35702178894425,50
0.519157045850813,9.23721619489441,50
0.505827532883932,8.57752409915639,50
0.509821652994655,9.16694162533078,50
0.507253535937599,10.4622394952277,50
0.511283550114038,8.8695933764857,50
0.493610657352229,11.0766467527471,50
0.514799129760707,9.5072602560399,50
0.49728483285459,13.1356690303679,50
0.5085569463961,7.81089273019768,50
0.494803550107909,7.48156267489855,50
0.5232947983102,8.57816604515326,50
0.519283192612076,9.24185859757754,50
0.525625388748079,7.65162855125663,50
0.497100170561362,7.93224613343751,50
0.507468767145678,8.22931763997672,50
0.511670552480093,10.7105383081851,50
0.496450662969923,10.4906386801053,50
0.508709911727405,7.64684783147931,50
0.502159574215103,7.56345844973686,50
0.487386769593834,8.38534482252348,50
0.520601749221909,8.15343842947976,50
0.510981991832969,9.21192697776651,50
0.513862671206648,10.5881438114877,50
0.508591303715872,9.29439024154724,50
0.488518110611369,7.6534825505745,50
0.484458269234794,10.9281332421117,50
0.502022067281899,17.2090758180656,50
0.508473444629916,7.61466921689344,50
0.502517299679311,8.52356068940759,50
0.504948103610917,10.1869656870357,50
0.512518910577307,10.6716190548602,50
0.510046026675897,10.4849700827836,50
0.517662630947641,7.59617152588898,50
0.499062287214301,11.502644349325,50
0.52675885916069,9.1355885985653,50
0.510230725261596,12.2067716797772,50
0.522558511261245,6.65286627499256,50
0.484180373938642,9.51353077847173,50
0.508950623101311,11.8043289236117,50
