gain,noise_uV,amplification
0.675408996522341,9.92155006208688,50
0.685740564093297,10.7721392793857,50
0.691992879849965,9.56140336815622,50
0.673119593278186,9.27514172439899,50
0.687236561624384,11.8874781778473,50
0.677983165597338,10.1987337560643,50
0.678998137841028,9.96706689542421,50
0.664781679476006,11.3846611117226,50
0.67694546443304,10.5532365222322,50
0.670453491969202,10.6135314523006,50
0.683670883504972,9.16707123121101,50
0.671379465762601,12.2172068521367,50
0.682981553918579,11.4040798920314,50
0.678200369570305,10.8053642791038,50
0.68078226613269,9.78129510723583,50
0.694864565444853,10.034188907586,50
0.698543114500872,10.1502111416427,50
0.677488911932303,10.2875713700878,50
0.675374222068339,10.5794138748155,50
0.685313141522072,10.240582190484,50
0.676929758812601,9.83409178121843,50
0.683721268084256,10.0533883699804,50
0.673372904982185,12.0232631674103,50
0.666943341303523,15.445029040678,50
0.673555459141726,10.6206487813148,50
0.628937816264748,11.5737673085618,50
0.667270210168419,10.5167768153371,50
0.674061845815829,11.4738371514593,50
0.688264161450752,11.2398459236083,50
0.682191042802127,9.73356387129519,50
0.670241287295239,10.0106336364244,50
0.685840834493198,11.552592711679,50
0.666490520082779,10.9022659486891,50
0.690260141455326,10.226972948031,50
0.699603444936271,11.1838978013756,50
0.694739675387128,10.3710697461559,50
0.6852521423448,9.62003266997526,50
0.680671171626992,9.46017481678603,50
0.703146410850703,10.2953625904235,50
0.676334106201725,9.57124789349648,50
0.679680757077493,10.4646754202174,50
0.68993653573844,9.40724196043616,50
0.683035129876453,11.9460792898239,50
0.687606391179287,12.2662295080508,50
0.68160047650861,10.3919670003598,50
0.668157115923542,10.4026835827863,50
0.69009385731859,10.1987026413519,50
0.704669958128818,11.960805577832,50
0.719814876447468,11.0953429982126,50
0.682221650708771,11.1976510758397,50
0.703571913508043,9.78058378771002,50
0.694697277281033,9.49409235872304,50
0.675295367006658,10.9281353687796,50
0.696920467285511,11.3227356647619,50
0.688530448366532,11.8703767644296,50
0.676563103675051,11.3430786320124,50
0.697178432660129,9.91579849217502,50
0.683312074846726,11.1084416792377,50
0.695223501474576,11.0736554364135,50
0.694932855473536,10.2305474154914,50
0.676663878969982,10.5578474341687,50
0.673008484872697,9.62383874534483,50
0.706739557647404,9.91600395823106,50
0.674846273132573,11.1684525082148,50
0.69531987413622,10.439278668723,50
0.674705229752283,11.6762037154516,50
0.659414019702923,10.9092710358383,50
0.678864198649019,11.3489756847502,50
0.680098724940903,11.3530935069065,50
0.663618421784173,11.1755627800597,50
0.664575736289365,9.89123709475306,50
0.69420427481289,11.7689774815086,50
0.644170140677296,10.0969437199698,50
0.685887829479654,11.7198861333528,50
0.684153753026313,10.1446444999841,50
0.677248425465864,10.8941932226307,50
0.679439181778925,10.2014215616673,50
0.689049643240727,10.5847091483302,50
0.689351426330581,11.8903703016807,50
0.690836038000415,9.68414546340207,50
0.690549295035796,10.0479583604278,50
0.687379146370073,11.0335035239405,50
0.68836045463314,11.983684962262,50
0.695169028026801,10.598620659656,50
0.679359392197419,12.5481333300572,50
0.689995029084917,10.9201670645209,50
0.684499485251157,10.3404501460443,50
0.672343413920349,11.1410384082017,50
0.694828134842971,11.2302263533736,50
0.697471572809778,11.7464371539433,50
0.689189437494201,10.6591464044166,50
